Date,Open,High,Low,Close,Adj Close,Volume
2003-05-21,16.190001,16.200001,15.900000,16.150000,7.019254,71585
2003-05-22,16.150000,16.150000,15.900000,15.920000,6.919292,44140
2003-05-23,16.100000,16.100000,15.720000,15.760000,6.849752,40235
2003-05-26,16.139999,16.299999,15.790000,16.180000,7.032296,209175
2003-05-27,16.320000,17.799999,16.320000,17.020000,7.397384,297015
2003-05-28,17.400000,17.400000,15.200000,16.040001,6.971446,620410
2003-05-29,16.900000,17.020000,16.500000,16.750000,7.280035,113805
2003-05-30,16.500000,16.750000,16.299999,16.540001,8.757218,104035
2003-06-02,16.600000,17.940001,16.600000,17.620001,9.329031,525370
2003-06-03,17.980000,19.160000,17.500000,18.150000,9.609643,692860
2003-06-04,18.299999,19.850000,18.209999,19.719999,10.440890,982215
2003-06-05,20.200001,20.340000,18.799999,18.889999,10.001440,902770
2003-06-06,19.290001,19.600000,18.700001,19.040001,10.080860,382320
2003-06-09,19.600000,19.969999,18.620001,19.200001,10.165572,673135
2003-06-10,19.219999,19.580000,18.719999,18.820000,9.964376,242940
2003-06-11,18.900000,19.120001,18.540001,18.799999,9.953790,118345
2003-06-12,18.840000,19.000000,18.600000,18.780001,9.943201,96120
2003-06-13,18.799999,18.950001,18.650000,18.730000,9.916729,69250
2003-06-16,18.520000,20.340000,18.520000,19.959999,10.567960,1256165
2003-06-17,20.299999,20.950001,20.209999,20.309999,10.753273,996770
2003-06-18,20.010000,21.110001,20.010000,20.260000,10.726796,532945
2003-06-19,20.299999,21.000000,20.010000,20.070000,10.626199,597595
2003-06-20,20.290001,20.360001,19.850000,20.010000,10.594431,138495
2003-06-23,20.180000,20.910000,20.180000,20.389999,10.795625,311310
2003-06-24,20.799999,20.799999,20.000000,20.129999,10.657969,204770
2003-06-25,20.980000,20.980000,20.309999,20.410000,10.806216,147865
2003-06-26,20.450001,20.860001,20.200001,20.290001,10.742682,296325
2003-06-27,20.600000,20.700001,20.049999,20.209999,10.700326,239895
2003-06-30,20.400000,23.020000,20.400000,21.940001,11.616286,1926030
2003-07-01,22.580000,24.200001,22.400000,22.990000,12.172215,1657945
2003-07-02,23.740000,24.799999,23.340000,23.650000,12.521656,1595475
2003-07-03,24.400000,24.450001,23.299999,23.570000,12.479300,388160
2003-07-04,23.600000,23.879999,22.500000,22.809999,12.076914,319635
2003-07-07,22.900000,23.600000,22.400000,22.559999,11.944549,256330
2003-07-08,23.170000,23.170000,21.900000,22.059999,11.679818,253920
2003-07-09,22.200001,22.219999,21.420000,21.500000,11.383326,175750
2003-07-10,22.799999,22.799999,21.200001,21.450001,11.356850,209775
2003-07-11,21.900000,22.000000,21.350000,21.480000,11.372735,129930
2003-07-14,21.950001,22.260000,21.709999,21.860001,11.573931,152420
2003-07-15,21.719999,22.200001,21.120001,21.370001,11.314496,151440
2003-07-16,21.650000,22.000000,21.500000,21.900000,11.595105,123385
2003-07-17,22.200001,22.680000,21.430000,21.650000,11.462742,333545
2003-07-18,21.600000,21.959999,21.049999,21.469999,11.367439,138870
2003-07-21,21.600000,21.600000,20.820000,20.879999,11.055058,89570
2003-07-22,20.440001,21.020000,20.200001,20.309999,10.753273,85650
2003-07-23,20.980000,21.570000,20.650000,20.799999,11.012705,194310
2003-07-24,21.400000,21.400000,20.500000,20.900000,11.065649,40655
2003-07-25,20.980000,21.400000,20.900000,21.320000,11.288021,110050
2003-07-28,21.549999,21.600000,21.299999,21.440001,11.351557,100255
2003-07-29,21.500000,21.780001,21.100000,21.230000,11.240370,60585
2003-07-30,21.600000,22.200001,21.200001,22.070000,11.685116,229610
2003-07-31,22.200001,22.340000,21.110001,21.379999,11.319789,162525
2003-08-01,21.680000,21.680000,20.940001,21.120001,11.182130,122970
2003-08-04,21.299999,22.600000,20.730000,21.879999,11.584517,229325
2003-08-05,23.100000,23.150000,21.459999,21.620001,11.446861,304145
2003-08-06,22.000000,22.000000,21.100000,21.330000,11.293314,141770
2003-08-07,21.980000,21.980000,21.209999,21.360001,11.309199,284380
2003-08-08,21.780001,22.000000,21.320000,21.469999,11.367439,293605
2003-08-11,21.959999,22.799999,21.530001,22.370001,11.843952,389540
2003-08-12,23.780001,23.780001,22.059999,22.200001,11.753946,415025
2003-08-13,22.400000,22.500000,22.030001,22.270000,11.791006,170975
2003-08-14,22.500000,22.940001,22.299999,22.400000,11.859835,346800
2003-08-15,null,null,null,null,null,null
2003-08-18,22.700001,23.500000,22.450001,23.090000,12.225161,376045
2003-08-19,23.090000,23.400000,22.400000,22.620001,11.976314,259975
2003-08-20,22.900000,23.000000,22.400000,22.410000,11.865129,141615
2003-08-21,22.400000,22.700001,22.400000,22.510000,11.918076,122565
2003-08-22,22.600000,23.000000,22.100000,22.780001,12.061030,270060
2003-08-25,22.809999,22.850000,21.200001,21.480000,11.372735,344530
2003-08-26,22.100000,22.559999,21.799999,22.440001,11.881015,358145
2003-08-27,22.600000,23.049999,22.480000,22.629999,11.981608,304225
2003-08-28,22.799999,22.879999,22.209999,22.280001,11.796302,140055
2003-08-29,22.879999,22.879999,22.000000,22.180000,11.743356,189400
2003-09-01,23.400000,23.440001,22.400000,22.600000,11.965727,181725
2003-09-02,22.600000,23.850000,22.450001,23.360001,12.368114,710920
2003-09-03,23.600000,24.580000,23.200001,23.420000,12.399883,1044285
2003-09-04,23.799999,23.900000,23.020000,23.370001,12.373410,199435
2003-09-05,23.980000,24.190001,23.400000,23.990000,12.701673,465855
2003-09-08,25.000000,26.000000,24.500000,25.480000,13.490561,1485275
2003-09-09,26.260000,27.219999,25.580000,26.549999,14.057081,1593770
2003-09-10,26.440001,27.299999,26.120001,26.799999,14.189447,1007825
2003-09-11,26.219999,27.799999,26.049999,27.280001,14.443584,853040
2003-09-12,27.600000,27.940001,26.900000,27.379999,14.496531,966410
2003-09-15,27.000000,27.600000,26.400000,26.830000,14.205329,393420
2003-09-16,26.250000,27.100000,26.059999,26.420000,13.988254,535330
2003-09-17,26.950001,27.180000,25.700001,26.049999,13.792352,359160
2003-09-18,26.000000,26.000000,24.400000,24.680000,13.066998,204375
2003-09-19,24.879999,25.200001,23.600000,24.620001,13.035229,207600
2003-09-22,24.940001,25.559999,24.200001,24.330000,12.881687,174120
2003-09-23,23.600000,25.000000,23.030001,24.650000,13.051111,104285
2003-09-24,25.299999,25.299999,24.000000,24.280001,12.855216,191815
2003-09-25,24.000000,24.889999,23.400000,24.540001,12.992875,89925
2003-09-26,24.680000,25.299999,24.680000,25.170000,13.326430,135895
2003-09-29,25.200001,25.490000,24.500000,24.680000,13.066998,109375
2003-09-30,25.000000,25.500000,24.020000,24.680000,13.066998,176190
2003-10-01,24.799999,24.950001,24.299999,24.320000,12.876393,264565
2003-10-02,null,null,null,null,null,null
2003-10-03,24.600000,24.799999,24.299999,24.430000,12.934631,281605
2003-10-06,25.180000,25.200001,24.480000,24.700001,13.077585,160235
2003-10-07,24.850000,25.590000,24.799999,25.139999,13.310546,142880
2003-10-08,25.129999,25.500000,24.900000,25.150000,13.315842,194175
2003-10-09,25.299999,25.299999,25.000000,25.200001,13.342317,126270
2003-10-10,25.010000,26.700001,25.010000,26.320000,13.935308,360070
2003-10-13,26.940001,28.000000,26.299999,27.740000,14.687135,508270
2003-10-14,27.280001,28.799999,27.020000,27.290001,14.448881,598650
2003-10-15,27.000000,27.520000,26.320000,26.600000,14.083554,381545
2003-10-16,26.660000,27.280001,26.100000,26.600000,14.083554,466265
2003-10-17,26.700001,27.379999,26.600000,26.959999,14.274159,246830
2003-10-20,27.000000,27.500000,26.700001,27.240000,14.422406,263235
2003-10-21,27.309999,27.799999,26.100000,26.680000,14.125910,273400
2003-10-22,26.600000,26.600000,24.799999,25.080000,13.278780,126985
2003-10-23,24.820000,25.299999,24.500000,24.620001,13.035229,115705
2003-10-24,24.650000,24.980000,24.450001,24.840000,13.151709,96455
2003-10-27,25.190001,25.340000,24.700001,24.709999,13.082882,40310
2003-10-28,24.600000,25.000000,24.600000,24.700001,13.077585,37480
2003-10-29,24.799999,24.980000,24.600000,24.680000,13.066998,48755
2003-10-30,24.639999,25.500000,24.520000,25.410000,13.453501,46460
2003-10-31,25.400000,25.799999,25.309999,25.540001,13.522329,138610
2003-11-03,25.799999,25.980000,25.400000,25.610001,13.559394,103145
2003-11-04,25.780001,26.180000,25.400000,26.000000,13.765880,123570
2003-11-05,26.200001,26.400000,25.520000,26.160000,13.850593,146465
2003-11-06,26.160000,27.000000,26.160000,26.799999,14.189447,334995
2003-11-07,27.139999,27.900000,27.000000,27.170000,14.385343,355210
2003-11-10,27.520000,27.520000,26.520000,27.270000,14.438287,84425
2003-11-11,27.980000,29.280001,27.500000,28.680000,15.184825,644980
2003-11-12,29.000000,30.000000,28.639999,29.410000,15.571328,565910
2003-11-13,29.600000,29.969999,28.100000,28.320000,14.994219,184220
2003-11-14,27.600000,28.400000,27.520000,27.620001,14.623596,113940
2003-11-17,28.299999,28.820000,28.000000,28.480000,15.078934,114000
2003-11-18,28.240000,28.980000,28.240000,28.770000,15.232473,222660
2003-11-19,28.900000,28.980000,28.110001,28.280001,14.973042,189700
2003-11-20,28.400000,28.719999,27.400000,27.700001,14.665956,140395
2003-11-21,27.320000,27.590000,26.400000,27.170000,14.385343,187155
2003-11-24,27.400000,28.600000,27.000000,28.160000,14.909510,195245
2003-11-25,28.540001,29.200001,28.080000,28.250000,14.957160,145790
2003-11-26,null,null,null,null,null,null
2003-11-27,28.799999,28.799999,28.080000,28.180000,14.920096,117085
2003-11-28,28.750000,30.980000,28.600000,30.600000,16.201382,1013545
2003-12-01,31.000000,32.000000,31.000000,31.709999,16.789080,916095
2003-12-02,32.200001,32.490002,30.540001,30.959999,16.391987,365355
2003-12-03,30.809999,33.290001,30.809999,32.430000,17.170288,589595
2003-12-04,33.000000,34.200001,32.020000,33.750000,17.869169,567300
2003-12-05,32.400002,34.400002,32.000000,32.610001,17.265593,421345
2003-12-08,32.099998,33.000000,31.650000,31.719999,16.794374,547145
2003-12-09,32.750000,32.750000,31.900000,32.220001,17.059107,353870
2003-12-10,32.299999,32.599998,31.400000,32.259998,17.080282,235790
2003-12-11,32.419998,32.799999,31.600000,31.980000,16.932030,171985
2003-12-12,32.540001,32.560001,31.850000,32.189999,17.043219,157320
2003-12-15,32.599998,33.200001,32.200001,32.740002,17.334423,250475
2003-12-16,32.959999,32.959999,31.900000,32.119999,17.006157,152700
2003-12-17,33.000000,33.200001,32.410000,32.810001,17.371481,255375
2003-12-18,33.000000,38.939999,32.400002,36.130001,19.129278,1066660
2003-12-19,36.770000,36.970001,34.500000,35.070000,18.568052,456755
2003-12-22,35.169998,36.500000,34.799999,35.220001,18.647476,313370
2003-12-23,35.000000,35.700001,33.799999,34.169998,18.091541,205240
2003-12-24,34.400002,34.799999,33.799999,33.980000,17.990942,166245
2003-12-25,null,null,null,null,null,null
2003-12-26,35.000000,35.000000,33.200001,34.560001,18.298033,257980
2003-12-29,34.799999,36.400002,34.799999,35.779999,18.943966,356495
2003-12-30,34.000000,35.900002,33.020000,34.389999,18.208027,421070
2003-12-31,34.919998,35.000000,33.619999,34.029999,18.017418,131650
2004-01-01,34.759998,35.160000,34.320000,34.459999,18.245087,127025
2004-01-02,34.799999,34.900002,34.009998,34.169998,18.091541,103375
2004-01-05,35.720001,36.200001,33.619999,34.150002,18.080956,264965
2004-01-06,34.099998,35.270000,33.599998,33.939999,17.969769,252440
2004-01-07,33.799999,34.000000,32.720001,33.209999,17.583263,126295
2004-01-08,34.000000,34.459999,33.200001,33.950001,17.975065,123110
2004-01-09,34.700001,35.799999,34.049999,34.320000,18.170961,233740
2004-01-12,34.509998,34.750000,33.419998,33.779999,17.885056,145340
2004-01-13,33.939999,33.980000,33.299999,33.450001,17.710337,75805
2004-01-14,33.599998,34.200001,33.599998,33.939999,17.969769,70950
2004-01-15,34.200001,34.880001,33.900002,34.099998,18.054476,182815
2004-01-16,34.400002,35.000000,33.459999,33.779999,17.885056,334600
2004-01-19,33.619999,34.400002,31.900000,32.959999,17.450901,258620
